0,1,2,3,4,5,6,7
0.2679563774871328,0.3720374755525824,0.1819287075081604,0.08732478206903602,0.10862967974569196,0.327421049252968,0.3042748297285667,0.35042709865586186
0.21784915648550188,0.4021477700343557,0.25870628923795114,0.06516776737860402,0.06184172159327608,0.34005461064798936,0.29729870518686397,0.3569339794354578
0.10892457824275094,0.4452599315288058,0.36539965624688253,0.04188620927069736,0.05185109335477758,0.4037482355565528,0.16725400375622268,0.4156762920433103
0.05446228912137547,0.47262996576440286,0.43269982812344127,0.02094310463534868,0.056877927629769745,0.4518741177782764,0.0895793828304923,0.42093338411689324
0.03868589828348269,0.4768648110608956,0.45689974224041485,0.02879915827414628,0.06394870035554925,0.45732308408959643,0.09289965705098499,0.38457894864493003
0.019342949141741346,0.507663174761217,0.49768064035097664,0.07850214323963724,0.04607691428033873,0.4799435933268495,0.11311649519215916,0.2576740897070804
0.009671474570870673,0.5401386413225172,0.539296751710758,0.03925107161981862,0.023038457140169364,0.39073251588887425,0.08145451315624555,0.3764165745907463
0.0048357372854353365,0.49213635976740383,0.5629444652408538,0.028005424078065735,0.011519228570084682,0.46771262665952096,0.040727256578122775,0.3921189018205128
0.0024178686427176687,0.5256953436653264,0.551778490942664,0.0379707546488864,0.005759614285042342,0.46554739189167793,0.02036362828906139,0.39046690763462394
0.0012089343213588343,0.5327705510100411,0.5342440012553937,0.0189853773244432,0.002879807142521171,0.5026965751232169,0.010181814144530696,0.3970329396784945
0.006657735925812588,0.5206225636406138,0.5177273275042102,0.0094926886622216,0.02565297863179327,0.4862151156487755,0.005090907072265348,0.4285406829143078
0.050298564932603276,0.5481900696990948,0.39977275466119605,0.0047463443311108,0.012826489315896635,0.561289376006206,0.002545453536132674,0.42033094751776
0.025149282466301638,0.6074283681828807,0.27131494875916945,0.0023731721655554,0.006413244657948318,0.6139780213364363,0.001272726768066337,0.4720702356636419
0.012574641233150819,0.8196847000619564,0.13565747437958472,0.0011865860827777,0.003206622328974159,0.7910184946977021,0.0006363633840331685,0.23603511783182096
0.013199763012888773,0.8937133177729137,0.06782873718979236,0.00059329304138885,0.0016033111644870794,0.8793802150907866,0.025663803811832257,0.11801755891591048
0.01127277870270607,0.9375108644939336,0.03391436859489618,0.000296646520694425,0.0008016555822435397,0.9303443131528699,0.012831901905916128,0.07302747104674029
0.049114650220918245,0.9252771713774015,0.032174575601795916,0.028409192825564603,0.00040082779112176985,0.9216938957068697,0.006415950952958064,0.036513735523370144
0.024557325110459122,0.8903371600267862,0.06089380511250691,0.014204596412782301,0.07759348925197636,0.8885455221915204,0.003207975476479032,0.04066012641748955
