0,1,2,3,4,5,6,7
0.20649198314872963,0.38882119219092554,0.20404604937692997,0.29213077960558864,0.18163792160722375,0.29896254810371137,0.15011898996526638,0.27779053600162473
0.15604102263026542,0.4118019004432888,0.18897954642759543,0.3624214974632498,0.09081896080361188,0.36687257839968174,0.15373444322279883,0.269330050609508
0.07802051131513271,0.4411950678687033,0.19290606280655792,0.3950116537090005,0.06011536275474712,0.4209928502858138,0.11532876007293788,0.29642973118710697
0.06901025565756636,0.4205975339343516,0.2714530314032789,0.2558391601878336,0.05339101471070688,0.5604964251429068,0.05766438003646894,0.3115481989268868
0.06670851765929166,0.5560614788315826,0.1357265157016395,0.14486873263628972,0.0758480497282348,0.636180415961284,0.028832190018234474,0.3557740994634434
0.03335425882964583,0.7405858054950865,0.06786325785081974,0.07243436631814486,0.07757160195662842,0.7806452740599372,0.014416095009117237,0.21312934048062038
0.016677129414822914,0.7924677428328311,0.03393162892540987,0.03621718315907243,0.12407364746019053,0.8039686924670688,0.007208047504558618,0.1854559282360458
0.008338564707411457,0.889936642197272,0.05474918977756639,0.018108591579536214,0.06203682373009527,0.8377526081982699,0.03634961569182591,0.0927279641180229
0.03730768391315992,0.8543250462448349,0.08390480931373445,0.046091332826805144,0.06610613116329325,0.8282330292453337,0.03766798523382718,0.04636398205901145
0.018653841956579962,0.8574903919748765,0.07269010957490002,0.023045666413402575,0.03305306558164663,0.844444383475126,0.10285038605953654,0.04777215496393196
0.05224537591391229,0.8407623633694125,0.0771175869762912,0.011522833206701288,0.050861296739321174,0.8599904320809106,0.083614034231485,0.02388607748196598
0.026122687956956145,0.9164850777886023,0.0385587934881456,0.005761416603350644,0.03582025875927098,0.9235017095469488,0.0418070171157425,0.01194303874098299
