0,1,2,3,4,5,6,7
0.3480555138909721,0.34917420795626886,0.06403638151425763,0.3173278836058197,0.11354848924220455,0.3846828491908738,0.30296818492408717,0.12020648967551623
0.42402775694548606,0.17458710397813443,0.03201819075712881,0.4086639418029099,0.056774244621102275,0.4423414245954369,0.4014840924620436,0.06010324483775811
0.44278310924197384,0.08729355198906721,0.05996513933460837,0.4351012016706857,0.07234316626659511,0.45193994306694923,0.4205222660112416,0.030051622418879056
0.4356772689067012,0.04364677599453361,0.17283971252444708,0.43183631512105713,0.036171583133297554,0.44025568581918895,0.42454684729133507,0.015025811209439528
0.4678386344533506,0.021823387997266804,0.08641985626222354,0.46591815756052857,0.018085791566648777,0.4701278429095945,0.46227342364566754,0.007512905604719764
0.4839193172266753,0.010911693998633402,0.04320992813111177,0.4829590787802643,0.009042895783324388,0.48506392145479726,0.4811367118228338,0.003756452802359882
0.44195965861333764,0.005455846999316701,0.2216049640655559,0.4414795393901322,0.004521447891662194,0.44253196072739864,0.4405683559114169,0.001878226401179941
0.42097982930666883,0.0027279234996583504,0.31080248203277794,0.4207397696950661,0.002260723945831097,0.42126598036369933,0.4202841779557085,0.0009391132005899705
0.4104899146533344,0.0013639617498291752,0.355401241016389,0.41036988484753306,0.0011303619729155486,0.4106329901818497,0.41014208897785426,0.00046955660029498526
0.4052449573266672,0.0006819808749145876,0.37770062050819453,0.40518494242376657,0.0005651809864577743,0.4053164950909248,0.40507104448892717,0.00023477830014749263
0.4026224786633336,0.0003409904374572938,0.3888503102540973,0.4025924712118833,0.00028259049322888714,0.4026582475454624,0.4025355222444636,0.00011738915007374631
0.4013112393316668,0.0001704952187286469,0.3944251551270487,0.40129623560594163,0.00014129524661444357,0.4013291237727312,0.40126776112223184,5.869457503687316e-05
