0,1,2,3,4,5,6,7
0.07335833876929768,0.42317971045272734,0.09916020671834624,0.35373526600828287,0.26208048261249917,0.268580252532148,0.17684835429340048,0.34305738861329815
0.04548974207187351,0.4098277406889187,0.04958010335917312,0.3751055184666965,0.32927812676880464,0.33252801172862906,0.08842417714670024,0.36976657976920413
0.022744871035936753,0.408617574048163,0.02479005167958656,0.39125646293705196,0.36463906338440233,0.35515289475320344,0.04421208857335012,0.38858699358830573
0.011372435517968377,0.3684878915016935,0.0521960208646689,0.3797078334585757,0.34649863616981313,0.4014570443915271,0.02210604428667506,0.4181740938090782
0.005686217758984188,0.38424394575084675,0.02609801043233445,0.3898539167292879,0.3732493180849066,0.40072852219576355,0.01105302214333753,0.4090870469045391
0.002843108879492094,0.39901852459956133,0.013049005216167225,0.40182351008878187,0.3935212107665912,0.37277805420133003,0.005526511071668765,0.41144007517640746
0.001421554439746047,0.3299440449084763,0.006524502608083613,0.4617813202617822,0.4576301706006869,0.27334554883979545,0.0027632555358343826,0.466589602805595
0.0007107772198730235,0.39224474972696544,0.09417134221313272,0.4581633874036184,0.45608781257307074,0.13667277441989772,0.0013816277679171913,0.46056752867552475
0.00035538860993651177,0.4461223748634827,0.04708567110656636,0.4790816937018092,0.47804390628653537,0.06833638720994886,0.0006908138839585956,0.4802837643377624
0.0001776943049682559,0.4730611874317414,0.023542835553283185,0.4895408468509046,0.4890219531432677,0.03416819360497444,0.0003454069419792979,0.4901418821688812
8.884715248412796e-05,0.4865305937158707,0.011771417776641592,0.4947704234254523,0.49451097657163384,0.01708409680248722,0.00017270347098964894,0.4950709410844406
4.442357624206398e-05,0.5765986301912687,0.005885708888320796,0.24738521171272615,0.5805888216191503,0.00854204840124361,8.635173549482447e-05,0.5808688038755536
2.221178812103199e-05,0.6216326484289676,0.002942854444160398,0.12369260585636307,0.6236277441429084,0.004271024200621805,4.3175867747412234e-05,0.6237677352711102
1.1105894060515996e-05,0.6441496575478172,0.0014714272220801993,0.061846302928181544,0.6451472054047875,0.002135512100310903,2.158793387370612e-05,0.6452172009688885
5.552947030257998e-06,0.5720748287739086,0.2507357136110401,0.030923151464090772,0.5725736027023938,0.0010677560501554514,1.079396693685306e-05,0.5726086004844442
2.776473515128999e-06,0.5360374143869543,0.37536785680552004,0.015461575732045386,0.5362868013511969,0.0005338780250777257,5.39698346842653e-06,0.5363043002422221
1.3882367575644995e-06,0.5180187071934772,0.43768392840276005,0.007730787866022693,0.5181434006755985,0.00026693901253886285,2.698491734213265e-06,0.518152150121111
6.941183787822498e-07,0.5090093535967386,0.46884196420138,0.0038653939330113465,0.5090717003377992,0.00013346950626943143,1.3492458671066325e-06,0.5090760750605555
3.470591893911249e-07,0.5045046767983693,0.48442098210069,0.0019326969665056733,0.5045358501688997,6.673475313471571e-05,6.746229335533163e-07,0.5045380375302777
1.7352959469556244e-07,0.25225233839918465,0.5755438243836783,0.0009663484832528366,0.5856012584177832,3.3367376567357856e-05,3.3731146677665813e-07,0.5856023520984721
