0,1,2,3,4,5,6,7
0.30023189824904983,0.25182939027343465,0.11372621792644536,0.2916166545584721,0.09289617486338798,0.38181744001179235,0.2172947134569422,0.35058751066047567
0.35011594912452493,0.32591469513671734,0.05686310896322268,0.34580832727923605,0.04644808743169399,0.39090872000589616,0.1086473567284711,0.37529375533023784
0.3750579745622625,0.3629573475683587,0.02843155448161134,0.37290416363961804,0.023224043715846996,0.3954543600029481,0.05432367836423555,0.38764687766511896
0.4375289872811312,0.18147867378417934,0.01421577724080567,0.436452081819809,0.011612021857923498,0.44772718000147405,0.027161839182117776,0.4438234388325595
0.49149176636783837,0.09073933689208967,0.007107888620402835,0.49095331363717726,0.005806010928961749,0.40568177181891885,0.013580919591058888,0.4946389921435525
0.5257458831839191,0.045369668446044835,0.0702206109768681,0.5254766568185886,0.0029030054644808745,0.29617421924279275,0.006790459795529444,0.5273194960717762
0.5739840527030707,0.02268483422302242,0.10177697215510073,0.5738494395204055,0.0014515027322404375,0.1480871096213964,0.0033952298977647224,0.5747708591469993
0.6203253596848686,0.011342417111511209,0.05088848607755035,0.620258053093536,0.0007257513661202186,0.07404355481069819,0.0016976149488823608,0.6207187629068329
0.6434960131757677,0.005671208555755605,0.02544424303877518,0.6434623598801015,0.00036287568306010937,0.0370217774053491,0.0008488074744411805,0.6436927147867499
0.5717480065878837,0.002835604277877802,0.26272212151938756,0.5717311799400506,0.00018143784153005466,0.018510888702674547,0.00042440373722059014,0.571846357393375
0.5358740032939419,0.001417802138938901,0.3813610607596938,0.5358655899700253,9.071892076502733e-05,0.009255444351337273,0.00021220186861029507,0.5359231786966875
0.48222271593268523,0.0007089010694694505,0.4049662446655612,0.48221850927072696,0.14290250231752538,0.004627722175668637,0.00010610093430514753,0.48224730363405804
0.3522224690774537,0.00035445053473472527,0.4247053445550028,0.4633314768575857,0.29367347338098493,0.0023138610878343183,5.305046715257377e-05,0.4633458740392512
0.37611123453872686,0.00017722526736736264,0.4123526722775014,0.43166573842879286,0.3468367366904925,0.0011569305439171592,2.6525233576286884e-05,0.4316729370196256
0.38805561726936344,8.861263368368132e-05,0.4061763361387507,0.41583286921439644,0.3734183683452462,0.0005784652719585796,1.3262616788143442e-05,0.4158364685098128
0.39402780863468173,4.430631684184066e-05,0.40308816806937536,0.40791643460719823,0.3867091841726231,0.0002892326359792898,6.631308394071721e-06,0.4079182342549064
0.39701390431734085,2.215315842092033e-05,0.40154408403468766,0.40395821730359915,0.39335459208631157,0.0001446163179896449,3.3156541970358605e-06,0.40395911712745325
0.39850695215867044,1.1076579210460165e-05,0.40077204201734384,0.4019791086517996,0.3966772960431558,7.230815899482245e-05,1.6578270985179302e-06,0.40197955856372664
0.39925347607933526,5.538289605230082e-06,0.40038602100867193,0.4009895543258998,0.3983386480215779,3.6154079497411224e-05,8.289135492589651e-07,0.4009897792818633
0.39962673803966764,2.769144802615041e-06,0.400193010504336,0.4004947771629499,0.399169324010789,1.8077039748705612e-05,4.1445677462948256e-07,0.40049488964093166
0.39981336901983383,1.3845724013075206e-06,0.400096505252168,0.40024738858147496,0.3995846620053945,9.038519874352806e-06,2.0722838731474128e-07,0.4002474448204658
