0,1,2,3,4,5,6,7,8
0.181281897161622,0.28691733520084106,0.17715999045435,0.24116222902904427,0.13360991569612518,0.32862852745586735,0.18634240709998456,0.26167370466932877,0.20322399323283702
0.10855454183687001,0.3384007118575333,0.088579995227175,0.24808374886647155,0.07734236564574436,0.37190119734226457,0.10686983368697858,0.3405312675085316,0.31973633802843116
0.07723938343278633,0.4103025373294555,0.06380779325078612,0.2870728732851301,0.03867118282287218,0.4063868788089049,0.07869324060927574,0.2816318794488697,0.3561942310119193
0.03861969171639317,0.4437876323010914,0.031903896625393065,0.23330916391529233,0.042062864138708814,0.43046616667717974,0.07343752939554696,0.333997757906253,0.3724152973241416
0.019309845858196586,0.4971747150269502,0.03421037527898867,0.19811525611494954,0.021031432069354407,0.4554016226644326,0.03671876469777348,0.3762685418744748,0.36176944641487985
0.009654922929098291,0.5694596316567773,0.01710518763949433,0.17693924799516944,0.010515716034677202,0.4800372599303471,0.037050971133933464,0.340782246015119,0.35845481666538387
0.004827461464549146,0.7106933046722019,0.008552593819747165,0.12092398505235145,0.005257858017338601,0.4915399281396158,0.018525485566966732,0.2312430499852471,0.408436333281982
0.032963628899280686,0.7830452266741865,0.0042762969098735825,0.0787919314263794,0.0026289290086693004,0.6531019396298894,0.009262742783483366,0.11562152499262356,0.32030777967561425
0.016481814449640343,0.8183518816297762,0.028560912682579074,0.10240409579449053,0.0013144645043346502,0.7310225145303919,0.04528177789580673,0.09642864867517356,0.16015388983780712
0.03667692618216614,0.9068062725684425,0.014280456341289533,0.05120204789724525,0.000657232252167325,0.8394449065542955,0.02264088894790336,0.04821432433758677,0.08007694491890355
0.05059652760721211,0.9372741040261567,0.007140228170644767,0.025601023948622625,0.0003286161260836625,0.9035934210190832,0.01132044447395168,0.024107162168793383,0.040038472459451774
0.025298263803606055,0.9686370520130784,0.0035701140853223834,0.012800511974311313,0.00016430806304183125,0.9517967105095416,0.00566022223697584,0.012053581084396692,0.020019236229725887
