0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.132949879534426,0.11265490688453603,0.05436434032705688,0.1211988137750604,0.04443253428827501,0.04307916793919034,0.24008612573265758,0.2133880801294015,0.14530516947353783,0.05434564337798644,0.06908928558358766,0.08547832584457313,0.06627050426536626,0.17971866747309734,0.013579973371818441,0.029218074959462215,0.16289726858200607,0.23194323845796083
0.1750170078468533,0.08522918754631426,0.02718217016352844,0.1466623484418012,0.022216267144137505,0.02153958396959517,0.2549178220185446,0.2357884523961073,0.1516506579544953,0.02717282168899322,0.04610533643341233,0.042739162922286564,0.04405368501643393,0.21895374606795523,0.0067899866859092205,0.026811991879217303,0.21632339344321883,0.2508463783811962
0.21571363212855485,0.04566709682566018,0.01359108508176422,0.19359979448952086,0.011108133572068753,0.010769791984797585,0.2556640392144005,0.24609935440318184,0.19609394924586793,0.01358641084449661,0.023052668216706165,0.021369581461143282,0.022026842508216966,0.23768200123910582,0.0033949933429546103,0.013405995939608652,0.23209332065323335,0.24508130884871776
0.22328816478845723,0.02283354841283009,0.011655809855584419,0.22438191425569604,0.005554066786034376,0.005384895992398792,0.2554140366181359,0.2506316942125265,0.22076872431916725,0.006793205422248305,0.011526334108353083,0.010684790730571641,0.011013421254108483,0.24642301763048852,0.0016974966714773051,0.006702997969804326,0.23512320953682322,0.2501226714352945
0.22344148820028176,0.011416774206415048,0.00582790492779221,0.23263567609017044,0.0027770333930171886,0.0026924479961993966,0.25741671565310753,0.2550255444503028,0.22959375067101045,0.003396602711124153,0.005763167054176542,0.008430721492524858,0.0055067106270542425,0.2529212061592838,0.0008487483357386527,0.0033514989849021634,0.2441829759852121,0.2547710330616868
0.23914792856616032,0.005708387103207524,0.010802301978459213,0.24374502251110466,0.0013885166965085943,0.0013462239980996983,0.24764039666150522,0.24705160717660773,0.24222405980152467,0.0016983013555620765,0.002881583527088271,0.023026040357912916,0.0027533553135271212,0.2538877875456613,0.00042437416786932634,0.0016757494924510817,0.23070799284697496,0.24389037089977544
0.2450969768353814,0.002854193551603762,0.005401150989229607,0.23544095118382488,0.0006942583482542972,0.0006731119990498491,0.24934321088305386,0.2454624443533965,0.24663504245306359,0.0008491506777810382,0.0014407917635441355,0.011513020178956458,0.004365320812770733,0.2524669063251319,0.00021218708393466317,0.01279244737025423,0.23729063718858012,0.24746819800218897
0.2486746145438168,0.001427096775801881,0.00398757678161609,0.2515686094400463,0.0009906298176277921,0.011276066939035864,0.25980674057666203,0.2385613380068141,0.2584526563616669,0.0004245753388905191,0.0007203958817720678,0.01154801588098402,0.03178369000741497,0.26136858829770104,0.00010609354196733158,0.006396223685127115,0.16562086556983704,0.24728622255321803
0.251919324282844,0.0007135483879009406,0.02629512496431959,0.22906498515744722,0.0077857158808673586,0.005638033469517933,0.2574853872992666,0.22863668358420897,0.2568083451917691,0.00021228766944525958,0.01068826598462844,0.01488700915555884,0.015891845003707487,0.24793824311604376,5.30467709836658e-05,0.003198111842563558,0.1915589139513827,0.2512251282875446
0.2515577482658239,0.0003567741939504703,0.11123368688407366,0.14204445430121165,0.011069891433256644,0.0028190167347589665,0.2531446075252314,0.2399164279165064,0.25340417259588455,0.00010614383472262979,0.00534413299231422,0.00744350457777942,0.007945922501853744,0.24239017418960082,0.001222695634295661,0.0033933142944875204,0.22137754310009325,0.24522978902415507
0.2554885714769515,0.00017838709697523515,0.18347354510973293,0.07225755760150145,0.005534945716628322,0.008203825847305364,0.237752044343221,0.2496679113022927,0.22429319191869582,5.3071917361314896e-05,0.00267206649615711,0.00372175228888971,0.003972961250926872,0.25090478443883996,0.0012290130425956377,0.007873309401721833,0.24039846889408617,0.25232459185611705
0.2570546305660619,8.919354848761757e-05,0.22104711738245264,0.06383813840666205,0.002767472858314161,0.004101912923652682,0.2247873522208716,0.25414430047873254,0.19896925605787005,2.6535958680657448e-05,0.001336033248078555,0.001860876144444855,0.001986480625463436,0.25476273704700614,0.014161304550854468,0.0039366547008609165,0.2396573625258608,0.2554726407556447
0.2458491826048983,4.459677424380879e-05,0.2395161876838553,0.044818332102593936,0.0013837364291570807,0.0020509564618263415,0.1474059611227208,0.2480795212467373,0.20882123736554437,0.007998525964598314,0.0006680166240392776,0.0009304380722224276,0.0009932403127317182,0.2539169950591296,0.09000448519926015,0.010567835949939056,0.24022180165605078,0.2567289493704513
0.25745373928451193,2.2298387121904397e-05,0.25428724182399043,0.0448306907149741,0.0006918682145785404,0.0010254782309131708,0.14224878453317336,0.24447537881683437,0.1889717974143545,0.005921107953471482,0.002255853283191964,0.0004652190361112138,0.0004966201563658591,0.24226919579990433,0.1084231266483168,0.005283917974969528,0.24503082395422654,0.2558468577729899
0.24816778450883792,1.1149193560952198e-05,0.26056166411402826,0.02241534535748705,0.0003459341072892702,0.0005127391154565854,0.11114980522719659,0.2556557326104502,0.22091537774148476,0.0175730063274346,0.004304546717834864,0.0002326095180556069,0.00024831007818292954,0.2513760210257463,0.09423697628476832,0.002641958987484764,0.248309566996173,0.261341472088528
0.25746236212577983,0.012192439864214463,0.272460926843744,0.022717489875764513,0.0001729670536446351,0.009057994473097285,0.06843881595144528,0.25714404775410793,0.22149357241847428,0.02165041650156429,0.01501618669676442,0.00011630475902780345,0.010956924165699456,0.259066480384234,0.04711848814238416,0.001320979493742382,0.25550210915820837,0.2681114943381029
0.26038193140395405,0.027242195375490587,0.27947739384479153,0.022954925019737647,8.648352682231755e-05,0.0045289972365486425,0.03421940797572264,0.2718189542999735,0.2396690235898647,0.010825208250782144,0.00750809334838221,0.019157743102569836,0.005478462082849728,0.2625482470133994,0.02355924407119208,0.015667311029272282,0.26826947204158713,0.2466069067870596
