0,1,2,3,4,5,6,7,8
0.38985395219188834,0.13115842732159796,0.20741950973847256,0.23780026468969234,0.2672171275312416,0.033333333333333326,0.3574704566482789,0.2895822353395875,0.08616469320590751
0.4052590794169774,0.18858044367309912,0.14922020997378732,0.2972519158626814,0.20002922797226286,0.016666666666666663,0.3890673316451727,0.31084277818639894,0.04308234660295376
0.40335946671578793,0.2804216086978634,0.0855590100963827,0.34935588493863995,0.1000146139861314,0.00833333333333333,0.39526359282988555,0.3561513161004987,0.021541173301476875
0.4198615515397121,0.26748353162165894,0.04277950504819135,0.39285976065113815,0.0500073069930657,0.004166666666666665,0.4158136145967609,0.39625747623206753,0.010770586650738437
0.4099307757698561,0.3337417658108295,0.021389752524095678,0.39642988032556914,0.025003653496532854,0.002083333333333333,0.40790680729838047,0.3981287381160338,0.00538529332536922
0.454965387884928,0.33353754957208137,0.010694876262047839,0.2815482734961179,0.012501826748266427,0.0010416666666666664,0.45395340364919023,0.4490643690580169,0.00269264666268461
0.527482693942464,0.1667687747860407,0.00534743813102392,0.440774136748059,0.006250913374133214,0.0005208333333333333,0.32697670182459515,0.5245321845290085,0.0013463233313423051
0.513741346971232,0.08338438739302036,0.00267371906551196,0.4703870683740295,0.003125456687066607,0.00026041666666666666,0.4134883509122976,0.5122660922645043,0.0006731616656711526
0.506870673485616,0.04169219369651018,0.00133685953275598,0.4851935341870147,0.0015627283435333036,0.00013020833333333333,0.45674417545614876,0.5061330461322522,0.0003365808328355763
0.5034353367428079,0.02084609684825509,0.00066842976637799,0.49259676709350736,0.0007813641717666518,6.510416666666667e-05,0.4783720877280744,0.5030665230661261,0.00016829041641778814
0.501717668371404,0.010423048424127546,0.0003342148831889951,0.4962983835467537,0.00039068208588332595,3.255208333333334e-05,0.4891860438640372,0.5015332615330631,8.414520820889408e-05
0.500858834185702,0.005211524212063773,0.00016710744159449754,0.49814919177337685,0.00019534104294166297,1.627604166666667e-05,0.4945930219320186,0.5007666307665315,4.207260410444704e-05
0.500429417092851,0.002605762106031887,8.355372079724878e-05,0.49907459588668845,9.76705214708315e-05,8.138020833333337e-06,0.49729651096600935,0.5003833153832657,2.1036302052223524e-05
