0,1,2,3,4,5,6,7,8
0.2968424361783769,0.09726637263876176,0.28662681571477444,0.3627851284754006,0.2045361663569203,0.08578680203045685,0.2872634138673916,0.28201159468530695,0.09688127005261066
0.2653338174081442,0.04863318631938088,0.35897742601856764,0.410677467756429,0.207829944699459,0.05197399125359392,0.25373386357387745,0.24656765886365234,0.15627264410689556
0.36071409087969464,0.024316593159690442,0.4324375989856928,0.4373177640223823,0.10391497234972952,0.05875239536467376,0.38112643375286276,0.12328382943182618,0.0781363220534478
0.4234126009954029,0.03414903732058596,0.45927435504840197,0.42004777090008005,0.05195748617486476,0.08261693842307763,0.4278317353949499,0.06164191471591309,0.0390681610267239
0.4771930261614183,0.01707451866029298,0.4748963431373489,0.3516168058040223,0.044942080634840724,0.11463337439485108,0.46928881333590733,0.030820957357956546,0.01953408051336195
0.5321358389234058,0.03522265258857346,0.5323919917933936,0.17580840290201113,0.06601036616011699,0.09102455236596485,0.5169477774544705,0.04069137755538277,0.009767040256680973
0.5370663346756489,0.017611326294286727,0.5990010672120691,0.08790420145100555,0.06311611810383028,0.04868184829074787,0.5849398158270767,0.04728705169369772,0.014392236451636842
0.46887563309124913,0.008805663147143365,0.659089574701925,0.043952100725502784,0.031558059051915145,0.07228612962482597,0.6280863462697027,0.03905448475095845,0.04829200863677732
0.3294533928696121,0.0044028315735716835,0.6566475910892803,0.021976050362751395,0.04070114790601988,0.12337047914263102,0.6411459768731691,0.0506798903505571,0.13162263983240738
0.18987176413306525,0.0022014157867858417,0.7345133506703654,0.012922261158164866,0.02035057395300994,0.2570430732270215,0.6919462959801048,0.02533994517527855,0.06581131991620369
0.09493588206653264,0.001100707893392921,0.7115473327746291,0.11026735895278486,0.04996767451975757,0.24443849163081183,0.709294947298011,0.045541944905978377,0.03290565995810185
0.047467941033266306,0.0005503539466964604,0.7185556212745325,0.17167503285985106,0.1415251906433374,0.12221924581540589,0.6798354435738174,0.04908676192667339,0.06908440892641933
0.023733970516633156,0.04572972242789368,0.8365505379099936,0.08583751642992554,0.07076259532166872,0.06110962290770295,0.817190449059636,0.0245433809633367,0.03454220446320967
0.011866985258316578,0.02286486121394684,0.8738067223172528,0.07545671916940963,0.03538129766083436,0.030554811453851475,0.864126677892074,0.04264045403915208,0.04330147099516232
0.005933492629158289,0.05281174095180101,0.9196619818482816,0.037728359584704815,0.05447225802581948,0.015277405726925737,0.8711437987161519,0.02132022701957604,0.02165073549758116
