0,1,2,3,4,5,6,7,8
0.31906465840059917,0.09726637263876176,0.28662681571477444,0.3627851284754006,0.2045361663569203,0.08578680203045685,0.2872634138673916,0.2597893724630847,0.09688127005261066
0.27644492851925534,0.04863318631938088,0.35897742601856764,0.410677467756429,0.207829944699459,0.05197399125359392,0.25373386357387745,0.2354565477525412,0.15627264410689556
0.3662696464352502,0.02431659315969044,0.4324375989856928,0.43731776402238226,0.1039149723497295,0.05875239536467376,0.3811264337528627,0.1177282738762706,0.07813632205344778
0.42619037877318067,0.03414903732058596,0.45927435504840197,0.42004777090008005,0.05195748617486475,0.08261693842307763,0.4278317353949499,0.0588641369381353,0.03906816102672389
0.47858191505030717,0.01707451866029298,0.4748963431373489,0.3516168058040223,0.04494208063484072,0.11463337439485108,0.46928881333590733,0.02943206846906765,0.019534080513361946
0.5328302833678502,0.03522265258857346,0.5323919917933936,0.17580840290201113,0.06601036616011699,0.09102455236596485,0.5169477774544705,0.03999693311093832,0.009767040256680971
0.5374135568978711,0.017611326294286727,0.5990010672120691,0.08790420145100555,0.06311611810383028,0.04868184829074787,0.5849398158270767,0.0469398294714755,0.01439223645163684
0.46904924420236027,0.008805663147143365,0.659089574701925,0.043952100725502784,0.031558059051915145,0.07228612962482597,0.6280863462697027,0.038880873639847345,0.04829200863677732
0.3295401984251677,0.0044028315735716835,0.6566475910892803,0.021976050362751395,0.04070114790601988,0.12337047914263102,0.6411459768731691,0.050593084795001554,0.13162263983240738
0.18991516691084304,0.0022014157867858417,0.7345133506703654,0.012922261158164866,0.02035057395300994,0.2570430732270215,0.6919462959801048,0.025296542397500777,0.06581131991620369
0.09495758345542153,0.001100707893392921,0.7115473327746291,0.11026735895278486,0.04996767451975757,0.24443849163081183,0.709294947298011,0.045520243517089484,0.03290565995810185
0.047478791727710766,0.0005503539466964605,0.7185556212745325,0.17167503285985108,0.14152519064333743,0.12221924581540591,0.6798354435738174,0.049075911232228944,0.06908440892641934
0.023739395863855386,0.04572972242789368,0.8365505379099936,0.08583751642992556,0.07076259532166873,0.061109622907702964,0.817190449059636,0.024537955616114476,0.03454220446320968
0.011869697931927693,0.02286486121394684,0.8738067223172528,0.07545671916940963,0.035381297660834365,0.030554811453851482,0.864126677892074,0.04263774136554097,0.04330147099516232
0.005934848965963847,0.05281174095180101,0.9196619818482816,0.037728359584704815,0.05447225802581949,0.015277405726925741,0.8711437987161519,0.021318870682770486,0.02165073549758116
