0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.08782534431932895,0.09875937332209847,0.0531718789727943,0.15936594068037074,0.21668800175212027,0.04160310195779303,0.0880313677003529,0.11572269927221554,0.032831172133231626,0.2077889425098116,0.24605489725173887,0.13364061970106786,0.04452707856598016,0.074492084710269,0.049605377340610816,0.05310256017429138,0.17772971314784303,0.1190598464880813
0.1382761933756239,0.07281223890930763,0.02658593948639715,0.2126785371546249,0.24133956769049966,0.020801550978896514,0.04401568385017645,0.15475811974377085,0.016415586066615813,0.23689003806934533,0.256023015440309,0.09025286209879232,0.02226353928299008,0.0372460423551345,0.04823524091856379,0.02655128008714569,0.19842787114010263,0.15642669335170373
0.18519341839556902,0.036406119454653815,0.013292969743198576,0.2326170797619186,0.24694759502985597,0.010400775489448257,0.022007841925088225,0.20365687105649155,0.008207793033307906,0.2447228302192788,0.2542893189047606,0.04512643104939616,0.01113176964149504,0.01862302117756725,0.024117620459281897,0.013275640043572845,0.22549174675465744,0.204491157860458
0.2175967091977845,0.018203059727326908,0.006646484871599288,0.2413085398809593,0.24847379751492799,0.005200387744724129,0.011003920962544112,0.22682843552824578,0.004103896516653953,0.24736141510963938,0.2521446594523803,0.02256321552469808,0.00556588482074752,0.009311510588783625,0.012058810229640948,0.0066378200217864225,0.23774587337732872,0.227245578930229
0.23379835459889226,0.009101529863663454,0.003323242435799644,0.24565426994047965,0.249236898757464,0.0026001938723620643,0.005501960481272056,0.2384142177641229,0.0020519482583269766,0.2486807075548197,0.25107232972619015,0.01128160776234904,0.00278294241037376,0.004655755294391812,0.006029405114820474,0.0033189100108932112,0.24387293668866436,0.2386227894651145
0.24189917729944616,0.004550764931831728,0.0016616212178998222,0.24782713497023984,0.249618449378732,0.0013000969361810324,0.0027509802406360286,0.24420710888206146,0.0010259741291634885,0.24934035377740987,0.2505361648630951,0.005640803881174521,0.0013914712051868803,0.0023278776471959066,0.0030147025574102375,0.0016594550054466058,0.2469364683443322,0.24431139473255725
0.24594958864972308,0.002275382465915864,0.0008308106089499111,0.24891356748511992,0.249809224689366,0.0006500484680905162,0.0013754901203180143,0.24710355444103071,0.0005129870645817443,0.24967017688870494,0.2502680824315475,0.0028204019405872606,0.0006957356025934402,0.0011639388235979533,0.0015073512787051188,0.0008297275027233029,0.2484682341721661,0.24715569736627863
0.24797479432486152,0.001137691232957932,0.00041540530447495554,0.24945678374255997,0.249904612344683,0.0003250242340452581,0.0006877450601590071,0.24855177722051536,0.00025649353229087213,0.24983508844435248,0.25013404121577376,0.0014102009702936303,0.0003478678012967201,0.0005819694117989766,0.0007536756393525594,0.00041486375136165146,0.24923411708608306,0.2485778486831393
0.24898739716243076,0.000568845616478966,0.00020770265223747777,0.24972839187128,0.2499523061723415,0.00016251211702262905,0.00034387253007950357,0.24927588861025768,0.00012824676614543607,0.24991754422217624,0.2500670206078869,0.0007051004851468151,0.00017393390064836004,0.0002909847058994883,0.0003768378196762797,0.00020743187568082573,0.24961705854304153,0.24928892434156966
0.2494936985812154,0.000284422808239483,0.00010385132611873889,0.24986419593564,0.24997615308617074,8.125605851131452e-05,0.00017193626503975178,0.24963794430512884,6.412338307271803e-05,0.24995877211108813,0.25003351030394344,0.00035255024257340757,8.696695032418002e-05,0.00014549235294974416,0.00018841890983813984,0.00010371593784041287,0.24980852927152075,0.24964446217078484
0.2497468492906077,0.0001422114041197415,5.192566305936944e-05,0.24993209796782,0.24998807654308536,4.062802925565726e-05,8.596813251987589e-05,0.24981897215256443,3.2061691536359016e-05,0.24997938605554407,0.25001675515197175,0.00017627512128670379,4.348347516209001e-05,7.274617647487208e-05,9.420945491906992e-05,5.185796892020643e-05,0.24990426463576038,0.24982223108539242
0.24987342464530382,7.110570205987073e-05,2.5962831529684715e-05,0.24996604898390998,0.24999403827154265,2.0314014627828627e-05,4.298406625993794e-05,0.2499094860762822,1.6030845768179505e-05,0.24998969302777202,0.2500083775759858,8.813756064335188e-05,2.1741737581045e-05,3.6373088237436033e-05,4.710472745953495e-05,2.592898446010321e-05,0.24995213231788016,0.24991111554269618
