0,1,2,3,4,5,6,7,8
0.3490831598770938,0.08625235404896422,0.3695838852395498,0.15041539390335107,0.38561799980176426,0.14468412942989214,0.400581191036142,0.07724704673857216,0.03653483992467044
0.4026117553771434,0.06359401328179205,0.41286211805837136,0.11029541624992115,0.4208791753394786,0.07234206471494607,0.42836077095666747,0.03862352336928608,0.050431162652393696
0.42352809991079393,0.14290811775200712,0.4286532812514079,0.05514770812496058,0.43266180989196157,0.03617103235747304,0.43640260770055594,0.019311761684643044,0.02521558132619685
0.41176404995539695,0.07145405887600356,0.41432664062570396,0.2275738540624803,0.4163309049459808,0.01808551617873652,0.418201303850278,0.009655880842321522,0.012607790663098426
0.40588202497769854,0.03572702943800179,0.407163320312852,0.31378692703124017,0.4081654524729904,0.009042758089368262,0.409100651925139,0.004827940421160762,0.006303895331549214
0.4029410124888492,0.01786351471900089,0.40358166015642594,0.35689346351562007,0.40408272623649516,0.00452137904468413,0.40455032596256946,0.0024139702105803805,0.003151947665774606
0.4014705062444246,0.008931757359500445,0.401790830078213,0.3784467317578101,0.40204136311824756,0.002260689522342065,0.40227516298128474,0.0012069851052901902,0.001575973832887303
0.4007352531222123,0.004465878679750223,0.40089541503910653,0.38922336587890505,0.4010206815591238,0.0011303447611710326,0.4011375814906424,0.0006034925526450951,0.0007879869164436515
0.40036762656110614,0.0022329393398751113,0.4004477075195533,0.39461168293945253,0.40051034077956194,0.0005651723805855163,0.4005687907453212,0.00030174627632254756,0.00039399345822182575
0.4001838132805531,0.0011164696699375557,0.40022385375977665,0.39730584146972625,0.400255170389781,0.00028258619029275815,0.4002843953726606,0.00015087313816127378,0.00019699672911091288
0.40009190664027655,0.0005582348349687778,0.40011192687988834,0.39865292073486314,0.4001275851948905,0.00014129309514637907,0.4001421976863303,7.543656908063689e-05,9.849836455545644e-05
0.40004595332013826,0.0002791174174843889,0.4000559634399442,0.3993264603674316,0.4000637925974453,7.064654757318954e-05,0.40007109884316516,3.7718284540318445e-05,4.924918227772822e-05
0.40002297666006914,0.00013955870874219446,0.4000279817199721,0.3996632301837158,0.40003189629872266,3.532327378659477e-05,0.4000355494215826,1.8859142270159223e-05,2.462459113886411e-05
