0,1,2,3,4,5,6,7
0.27050886135319024,0.4591589296279704,0.0675629110662617,0.3924208451293988,0.16466255427216414,0.2817084525768662,0.09053849070913916,0.2734389552650093
0.13525443067659512,0.6555429536577987,0.07232100928566634,0.62014551384259,0.11681403575677174,0.1408542262884331,0.08178040154118216,0.17728742895096306
0.07003685389251443,0.7856028021301041,0.03616050464283317,0.8040486605357529,0.05840701787838587,0.07042711314421655,0.08667333330071156,0.08864371447548153
0.1545586568313147,0.8755600217547073,0.018080252321416586,0.7997254796931639,0.029203508939192935,0.03521355657210828,0.04333666665035578,0.044321857237740764
0.15061266174899068,0.9044466775440203,0.009040126160708293,0.6887516287354709,0.09682397669181869,0.01760677828605414,0.06611277776962234,0.06660537306331482
0.08177882278388046,1.131834989257447,0.0045200630803541465,0.5935667528790622,0.11313690743976047,0.00880338914302707,0.03305638888481117,0.03330268653165741
0.2815144113919402,1.2221674946287235,0.0022600315401770732,0.3592833764395311,0.056568453719880236,0.004401694571513535,0.016528194442405584,0.0572763432658287
0.4059901806063644,1.2920873315437524,0.0011300157700885366,0.17964168821976556,0.08204766772015518,0.0022008472857567673,0.008264097221202792,0.02863817163291435
0.431980597549559,1.2547393179457893,0.0005650078850442683,0.1188063513562596,0.09319774690355585,0.0011004236428783837,0.030219005132340528,0.06939154958457311
0.5737884639123942,1.26957149383528,0.00028250394252213415,0.0594031756781298,0.04659887345177793,0.0005502118214391918,0.015109502566170264,0.034695774792286554
0.5810118790150206,1.223021041035287,0.030953576901233057,0.11653632173262234,0.023299436725888963,0.0002751059107195959,0.007554751283085132,0.017347887396143277
0.581734009682949,1.2781771871843102,0.015476788450616528,0.05826816086631117,0.011649718362944482,0.00013755295535979796,0.04588263879943731,0.008673943698071639
0.7111256255311296,1.0916748004887067,0.0077383942253082625,0.10456511491591419,0.046773135043541206,6.877647767989897e-05,0.03371718146868417,0.0043369718490358184
0.7469562553885156,0.9761652690968123,0.0038691971126541313,0.08916780335959645,0.07051771506275421,0.016427830861790775,0.0639897382753257,0.0329061908425507
0.7418991803258368,1.0407142134957745,0.0019345985563270658,0.044583901679798234,0.08789043647874553,0.01084549437826381,0.05567907966397864,0.016453095421275352
0.5332407596139923,1.0215504241703215,0.03438018710632582,0.06286474320266762,0.043945218239372766,0.1820337257094183,0.11375839424726378,0.008226547710637676
0.3497760301268256,0.9585364061150117,0.0875525669007109,0.061283117869990536,0.021972609119686386,0.4598867988888243,0.056879197123631896,0.004113273855318839
0.1748880150634128,0.9213734662154005,0.04377628345035545,0.11274682209289,0.04467051508615899,0.6720486626023069,0.028439598561815948,0.0020566369276594195
0.0874440075317064,0.8960608827675642,0.06723961564808023,0.092654590184767,0.022335257543079495,0.7782012020494529,0.05503612581152023,0.0010283184638297097
0.08673275645402524,0.8609336671902337,0.033619807824040115,0.07428428433969533,0.011167628771539748,0.8407135042505329,0.027518062905760116,0.06503028826417291
0.04336637822701262,0.9280971653486714,0.05472459585514802,0.03714214216984767,0.005583814385769874,0.884811728428584,0.013759031452880058,0.032515144132086456
