0,1,2,3,4,5,6,7
0.3184099702813714,0.4035772385973049,0.26484291653982805,0.15024966115526228,0.14802715315278567,0.2001790281104537,0.09563491434020137,0.41907911782279256
0.3519949537927234,0.5058638544083703,0.20295437363041563,0.17700570832057785,0.07401357657639285,0.10165691217434912,0.04781745717010069,0.5386931639270702
0.2287318518963617,0.6337913022041852,0.1659303118152078,0.08850285416028893,0.046772413288196424,0.13285970608717457,0.023908728585050346,0.679502831963535
0.11436592594818086,0.6892360766340075,0.08296515590760391,0.04425142708014447,0.04998195132494927,0.29515325729890646,0.011954364292525175,0.7120918415136824
0.06977289103164439,0.6611648009069317,0.041482577953801954,0.049104130806259284,0.024990975662474636,0.4461377797285899,0.005977182146262587,0.7013696617640355
0.12950071043576397,0.6362592563486624,0.020741288976900977,0.024552065403129642,0.012495487831237318,0.48944443571582336,0.030645068511268123,0.6563616867772142
0.09473536271413385,0.6329722068849759,0.010370644488450488,0.012276032701564821,0.006247743915618659,0.5595647965685564,0.04080979062744816,0.6430234220992518
0.047367681357066926,0.6420674987913252,0.005185322244225244,0.024742667513573107,0.0031238719578093295,0.5821079796796271,0.04986225965480935,0.6455427188015639
0.023683840678533463,0.6442660726279859,0.002592661122112622,0.037623859009311804,0.0015619359789046648,0.6445893433751672,0.024931129827404676,0.62075115738058
0.011841920339266732,0.7481420049238585,0.001296330561056311,0.04571775910106846,0.0007809679894523324,0.7931466896248034,0.012465564913702338,0.3866087625467922
0.05179251980266089,0.8121443969573421,0.0350518350052988,0.022858879550534228,0.0003904839947261661,0.8782247209591907,0.006232782456851167,0.19330438127339605
0.06854018314226862,0.8538333925085217,0.04950885993335302,0.011429439775267114,0.00019524199736308304,0.8868735545094462,0.0329671374970823,0.09665219063669803
