0,1,2,3,4,5,6,7,8
0.3218792765164631,0.12545607432089106,0.24388224881250548,0.3526558806644873,0.25318318966486353,0.06403109594235876,0.2608627452743791,0.3434742138704151,0.03457527493363671
0.24294419406688758,0.10600821939279179,0.2722828100554555,0.4155078947741571,0.190372916016942,0.03201554797117938,0.3126637188786474,0.41091706137712103,0.017287637466818356
0.14801009462089856,0.09039856084235488,0.24591221323038154,0.4321206542628324,0.18324435909411635,0.03772068110259813,0.39517383772641657,0.45877578038699235,0.008643818733409178
0.0883855782839006,0.1701992804211774,0.3010534517479341,0.40521961916681437,0.12480802025502277,0.018860340551299065,0.4254630250578985,0.46168877514924833,0.004321909366704589
0.07898660357494,0.1546872690765681,0.3631555918533485,0.4474551704081495,0.06240401012751139,0.009430170275649534,0.4047418218072998,0.47697840819318094,0.002160954683352295
0.06430719756910772,0.07734363453828405,0.390014520492431,0.4681444586532063,0.0398868685873289,0.004715085137824767,0.4455470895636995,0.4915909410692952,0.018450204388822552
0.046993781432955684,0.05351199991754385,0.4164684474608274,0.46124117909829265,0.03820827447631285,0.01034841014882106,0.4624995721791101,0.4706813152835061,0.040047020002630454
0.023496890716477842,0.026755999958771925,0.4390034544996445,0.45573371172109206,0.019104137238156425,0.057210404169433154,0.46880634717552794,0.47289721872772594,0.03699183579317043
0.011748445358238921,0.015719920354093222,0.4642324064067309,0.47376849520480835,0.009552068619078213,0.028605202084716577,0.4721080916205509,0.48235024870812526,0.04191512164365782
0.0058742226791194604,0.08722503954212599,0.3835203546075169,0.4932945040126606,0.004776034309539106,0.014302601042358289,0.4924643022205319,0.4975853807643191,0.02095756082182891
0.008602833719163129,0.06344254809967488,0.2965760413264213,0.522851218011996,0.0023880171547695527,0.007151300521179143,0.5436825760394444,0.5434102541215362,0.011895211005815304
0.1110667445551418,0.03383543895470002,0.292051234193866,0.4834129240165688,0.0011940085773847766,0.0035756502605895717,0.493828603030293,0.4736078754751445,0.10742752093631144
0.12810409798482797,0.04520800238017904,0.23704652730603512,0.5000090450341146,0.017817176490414404,0.0017878251302947859,0.5052168845409767,0.45574612715946644,0.10906431397369078
0.15888772974358772,0.03950540964079374,0.26124626834785325,0.44718762110860666,0.036138635193564014,0.000893912565147393,0.44979154086203765,0.4081547537205783,0.19819412881783127
0.14138282357915471,0.01975270482039687,0.30207735320444723,0.41210368488105376,0.03602263896123443,0.0004469562825736965,0.4080196483484335,0.3925872511870396,0.28760693873566606
0.13076893116942234,0.02150425938694262,0.35452704869524687,0.40954021453355016,0.018011319480617217,0.0002234781412868483,0.3319168009184028,0.38621610621367486,0.34729184146085634
0.09395589415613974,0.01075212969347131,0.39525294233704145,0.41958492208158993,0.009005659740308609,0.00011173907064342414,0.2802441147449157,0.41533027532905964,0.37576232284683025
0.09563733138790105,0.005376064846735655,0.40616668963922575,0.41138133889580986,0.019398559760918952,0.019916842723007908,0.24538521526719467,0.40031657758508593,0.3964213798941202
0.057752440528387614,0.017036818295332507,0.4348714242898115,0.4275449740836665,0.009699279880459476,0.014373432399031548,0.21099282838414918,0.39773003272190277,0.42999876941725873
0.028876220264193807,0.01446489081268112,0.4255625704204261,0.42189934531735357,0.00881396105023965,0.07061585395967436,0.22739928832487935,0.37924162686640234,0.4231262429841497
0.014438110132096903,0.026394122053047146,0.464278291198237,0.46244667864670075,0.03793991465685635,0.05926002278822041,0.1999271890726193,0.30578847810385984,0.4295271933483622
0.017960193626735885,0.013197061026523575,0.4577030553735546,0.4363790858324803,0.10812140738213387,0.029630011394110208,0.18911504459001532,0.307566634325829,0.4403275064486172
0.008980096813367942,0.006598530513261787,0.5122343170042847,0.529762243212976,0.07038117846851501,0.014815005697055104,0.1524210237786872,0.1997773824448136,0.5050302220670386
0.029006177438942033,0.0032992652566308936,0.5193429649537552,0.5358488635419718,0.035190589234257504,0.007407502848527552,0.2723395441474081,0.0998886912224068,0.4976764013560999
0.01450308871947102,0.0016496326283154472,0.5199092631902198,0.5453352640034826,0.054583405581461644,0.015592787091370778,0.2722331802639286,0.049944345611203415,0.5262490329105467
0.02806079291464881,0.004293024406643273,0.5027291980690983,0.5027254354699494,0.027291702790730822,0.025137434008113135,0.37889115660595274,0.024972172805601708,0.5058990829292618
0.0570073356606787,0.08390751849262983,0.4714903851980712,0.46624741375174616,0.013645851395365411,0.012568717004056568,0.4095713644664984,0.012486086402800854,0.4730753276281529
